"","Case","Index","Symbol","estimate","error","t.value","p.value","sig","dateDecision","sctCite","term","docket","shortName"
"1383",202,"SPY","CTS","0.049658","0.024661","2.013664","0.044045","**","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1384",202,"SPY","SANM","0.062940","0.020649","3.048116","0.002303","***","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1385",202,"SPY","XLI","0.000805","0.003560","0.226108","0.821117","","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1386",202,"SPY","XLK","0.004721","0.004418","1.068638","0.285233","","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1387",202,"XLI","CTS","0.048657","0.024386","1.995278","0.046013","**","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1388",202,"XLI","SANM","0.062382","0.019802","3.150305","0.001631","***","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1389",202,"XLI","XLK","0.002491","0.005542","0.449455","0.653103","","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1390",202,"XLK","CTS","0.045230","0.025031","1.806983","0.070765","*","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1391",202,"XLK","SANM","0.057922","0.021198","2.732467","0.006286","***","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1392",202,"XLK","XLI","-0.003226","0.004772","-0.676065","0.498999","","6/9/2014","134 S.Ct. 2175",2013,"13-339","CTS Co. v. Waldburger"
"1393",203,"SPY","KO","-0.000965","0.006234","-0.154804","0.876976","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1394",203,"SPY","DPS","0.003928","0.008668","0.453183","0.650417","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1395",203,"SPY","PEP","-0.004195","0.006942","-0.604298","0.545646","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1396",203,"SPY","XLP","-0.006848","0.004653","-1.471719","0.141097","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1397",203,"XLP","KO","0.003232","0.005730","0.564051","0.572719","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1398",203,"XLP","DPS","0.003722","0.008756","0.425087","0.670774","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1399",203,"XLP","PEP","0.001867","0.006051","0.308552","0.757662","","6/12/2014","134 S.Ct. 2228",2013,"12-761","POM Wounderful v. Coca-Cola"
"1400",204,"SPY","SWHC","-0.000343","0.021446","-0.015994","0.987239","","6/16/2014","134 S.Ct. 2259",2013,"12-1493","Abramski v. U.S."
"1401",204,"SPY","RGR","0.011808","0.018997","0.621578","0.534220","","6/16/2014","134 S.Ct. 2259",2013,"12-1493","Abramski v. U.S."
"1402",204,"SPY","XLI","-0.002920","0.003879","-0.752825","0.451555","","6/16/2014","134 S.Ct. 2259",2013,"12-1493","Abramski v. U.S."
"1403",204,"XLI","SWHC","0.002163","0.021279","0.101651","0.919034","","6/16/2014","134 S.Ct. 2259",2013,"12-1493","Abramski v. U.S."
"1404",204,"XLI","RGR","0.016609","0.019281","0.861418","0.389008","","6/16/2014","134 S.Ct. 2259",2013,"12-1493","Abramski v. U.S."
"1405",205,"SPY","PCY","-0.007382","0.004799","-1.538145","0.124013","","6/16/2014","134 S.Ct. 2250",2013,"12-842","Republic of Argentina v. NML Capital, LTD."
"1406",206,"SPY","JPM","0.013814","0.009437","1.463826","0.143242","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1407",206,"SPY","WFC","0.001603","0.008956","0.178989","0.857947","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1408",206,"SPY","PNC","-0.002503","0.008493","-0.294718","0.768209","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1409",206,"SPY","C","0.035938","0.011564","3.107666","0.001886","***","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1410",206,"SPY","XLF","0.000366","0.005738","0.063789","0.949138","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1411",206,"XLF","JPM","0.013036","0.007278","1.791075","0.073281","*","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1412",206,"XLF","WFC","0.001118","0.007525","0.148579","0.881886","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1413",206,"XLF","PNC","-0.005528","0.007580","-0.729249","0.465849","","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1414",206,"XLF","C","0.036502","0.009232","3.953845","0.000077","***","6/23/2014","134 S.Ct. 2384",2013,"13-316","Loughrin v. U.S."
"1415",207,"SPY","DUK","0.000782","0.014716","0.053140","0.957621","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1416",207,"SPY","AEP","-0.000941","0.014627","-0.064333","0.948705","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1417",207,"SPY","CNP","0.006195","0.015013","0.412654","0.679860","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1418",207,"SPY","ETR","-0.018690","0.014413","-1.296786","0.194705","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1419",207,"SPY","XLU","-0.009677","0.013122","-0.737487","0.460826","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1420",207,"SPY","XES","-0.017953","0.004868","-3.687660","0.000226","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1421",207,"SPY","XLE","-0.017594","0.006000","-2.932512","0.003362","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1422",207,"SPY","XOP","-0.035632","0.009789","-3.639860","0.000273","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1423",207,"SPY","GNR","0.004720","0.006896","0.684471","0.493678","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1424",207,"XLU","DUK","0.010273","0.006829","1.504234","0.132521","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1425",207,"XLU","AEP","0.008024","0.006749","1.188919","0.234472","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1426",207,"XLU","CNP","0.010780","0.011517","0.936010","0.349268","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1427",207,"XLU","ETR","-0.007971","0.008608","-0.926040","0.354425","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1428",207,"XLU","XES","-0.019699","0.004930","-3.995392","0.000065","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1429",207,"XLU","XLE","-0.029141","0.007597","-3.835718","0.000125","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1430",207,"XLU","XOP","-0.048396","0.011395","-4.247145","0.000022","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1431",207,"XLU","GNR","0.002612","0.006975","0.374467","0.708057","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1432",207,"XES","DUK","-0.005659","0.015032","-0.376473","0.706566","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1433",207,"XES","AEP","-0.004309","0.014952","-0.288182","0.773208","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1434",207,"XES","CNP","-0.004464","0.015399","-0.289884","0.771905","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1435",207,"XES","ETR","-0.016958","0.014439","-1.174492","0.240198","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1436",207,"XES","XLU","-0.015987","0.013466","-1.187192","0.235152","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1437",207,"XES","XLE","-0.022040","0.007428","-2.966998","0.003007","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1438",207,"XES","XOP","-0.040939","0.011230","-3.645456","0.000267","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1439",207,"XES","GNR","0.006636","0.006897","0.962110","0.335994","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1440",207,"XLE","DUK","-0.006357","0.015033","-0.422870","0.672390","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1441",207,"XLE","AEP","-0.009750","0.014990","-0.650431","0.515414","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1442",207,"XLE","CNP","0.004417","0.015316","0.288390","0.773048","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1443",207,"XLE","ETR","-0.027886","0.014437","-1.931547","0.053415","*","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1444",207,"XLE","XLU","-0.019486","0.013449","-1.448830","0.147385","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1445",207,"XLE","XES","-0.015800","0.004815","-3.281532","0.001032","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1446",207,"XLE","XOP","-0.019110","0.008076","-2.366413","0.017961","**","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1447",207,"XLE","GNR","0.003536","0.006982","0.506450","0.612541","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1448",207,"XOP","DUK","-0.001894","0.014996","-0.126301","0.899494","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1449",207,"XOP","AEP","-0.002986","0.014934","-0.199941","0.841526","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1450",207,"XOP","CNP","0.004734","0.015332","0.308761","0.757504","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1451",207,"XOP","ETR","-0.023392","0.014505","-1.612708","0.106808","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1452",207,"XOP","XLU","-0.011977","0.013421","-0.892392","0.372183","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1453",207,"XOP","XES","-0.015785","0.004843","-3.259422","0.001116","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1454",207,"XOP","XLE","-0.005284","0.005373","-0.983468","0.325377","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1455",207,"XOP","GNR","0.004762","0.006965","0.683750","0.494133","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1456",207,"GNR","DUK","-0.006652","0.015019","-0.442901","0.657838","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1457",207,"GNR","AEP","-0.008933","0.014971","-0.596671","0.550727","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1458",207,"GNR","CNP","-0.002011","0.015411","-0.130490","0.896179","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1459",207,"GNR","ETR","-0.022766","0.014490","-1.571138","0.116151","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1460",207,"GNR","XLU","-0.017115","0.013431","-1.274316","0.202551","","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1461",207,"GNR","XES","-0.020017","0.004863","-4.116597","0.000038","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1462",207,"GNR","XLE","-0.028766","0.007594","-3.788006","0.000152","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1463",207,"GNR","XOP","-0.049881","0.011386","-4.381097","0.000012","***","6/23/2014","134 S.Ct. 2427",2013,"12-1146","Util. Air Regulatory Group v. EPA"
"1464",208,"SPY","HAL","-0.032554","0.011898","-2.736030","0.006219","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1465",208,"SPY","BHI","-0.051310","0.012061","-4.254052","0.000021","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1466",208,"SPY","SLP","-0.007764","0.042948","-0.180778","0.856542","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1467",208,"SPY","XLU","-0.009677","0.013122","-0.737487","0.460826","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1468",208,"SPY","XES","-0.017953","0.004868","-3.687660","0.000226","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1469",208,"SPY","XLE","-0.017594","0.006000","-2.932512","0.003362","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1470",208,"SPY","XOP","-0.035632","0.009789","-3.639860","0.000273","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1471",208,"SPY","GNR","0.004720","0.006896","0.684471","0.493678","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1472",208,"XLU","HAL","-0.049972","0.013848","-3.608735","0.000308","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1473",208,"XLU","BHI","-0.069623","0.013832","-5.033475","0.000000","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1474",208,"XLU","SLP","-0.007041","0.042926","-0.164026","0.869711","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1475",208,"XLU","XES","-0.019699","0.004930","-3.995392","0.000065","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1476",208,"XLU","XLE","-0.029141","0.007597","-3.835718","0.000125","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1477",208,"XLU","XOP","-0.048396","0.011395","-4.247145","0.000022","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1478",208,"XLU","GNR","0.002612","0.006975","0.374467","0.708057","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1479",208,"XES","HAL","-0.041221","0.013710","-3.006714","0.002641","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1480",208,"XES","BHI","-0.053989","0.013492","-4.001622","0.000063","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1481",208,"XES","SLP","0.005631","0.042798","0.131570","0.895324","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1482",208,"XES","XLU","-0.015987","0.013466","-1.187192","0.235152","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1483",208,"XES","XLE","-0.022040","0.007428","-2.966998","0.003007","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1484",208,"XES","XOP","-0.040939","0.011230","-3.645456","0.000267","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1485",208,"XES","GNR","0.006636","0.006897","0.962110","0.335994","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1486",208,"XLE","HAL","-0.017556","0.010992","-1.597198","0.110221","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1487",208,"XLE","BHI","-0.033263","0.010489","-3.171327","0.001517","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1488",208,"XLE","SLP","-0.015117","0.042918","-0.352233","0.724663","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1489",208,"XLE","XLU","-0.019486","0.013449","-1.448830","0.147385","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1490",208,"XLE","XES","-0.015800","0.004815","-3.281532","0.001032","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1491",208,"XLE","XOP","-0.019110","0.008076","-2.366413","0.017961","**","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1492",208,"XLE","GNR","0.003536","0.006982","0.506450","0.612541","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1493",208,"XOP","HAL","-0.020933","0.012214","-1.713858","0.086555","*","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1494",208,"XOP","BHI","-0.042520","0.012649","-3.361641","0.000775","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1495",208,"XOP","SLP","-0.015035","0.042926","-0.350253","0.726149","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1496",208,"XOP","XLU","-0.011977","0.013421","-0.892392","0.372183","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1497",208,"XOP","XES","-0.015785","0.004843","-3.259422","0.001116","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1498",208,"XOP","XLE","-0.005284","0.005373","-0.983468","0.325377","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1499",208,"XOP","GNR","0.004762","0.006965","0.683750","0.494133","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1500",208,"GNR","HAL","-0.049625","0.013815","-3.592068","0.000328","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1501",208,"GNR","BHI","-0.068015","0.013870","-4.903743","0.000001","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1502",208,"GNR","SLP","-0.009734","0.042839","-0.227224","0.820250","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1503",208,"GNR","XLU","-0.017115","0.013431","-1.274316","0.202551","","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1504",208,"GNR","XES","-0.020017","0.004863","-4.116597","0.000038","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1505",208,"GNR","XLE","-0.028766","0.007594","-3.788006","0.000152","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1506",208,"GNR","XOP","-0.049881","0.011386","-4.381097","0.000012","***","6/23/2014","134 S.Ct. 2398",2013,"13-317","Halliburton v. Erica P. John Fund"
"1507",209,"SPY","CBS","0.059017","0.016136","3.657374","0.000255","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1508",209,"SPY","SBGI","0.153921","0.032161","4.786015","0.000002","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1509",209,"SPY","MEG","0.049052","0.033365","1.470184","0.141512","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1510",209,"SPY","FOXA","0.045865","0.011386","4.028229","0.000056","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1511",209,"SPY","VIAB","0.014911","0.009194","1.621804","0.104845","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1512",209,"SPY","CMCSA","0.016466","0.008889","1.852435","0.063963","*","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1513",209,"SPY","XLY","0.006279","0.004111","1.527214","0.126708","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1514",209,"SPY","VOX","-0.007209","0.005927","-1.216387","0.223837","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1515",209,"SPY","XTL","0.000643","0.003484","0.184554","0.853579","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1516",209,"XLY","CBS","0.052362","0.015445","3.390123","0.000699","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1517",209,"XLY","SBGI","0.141501","0.031313","4.518924","0.000006","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1518",209,"XLY","MEG","0.043300","0.033672","1.285953","0.198460","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1519",209,"XLY","FOXA","0.039767","0.010626","3.742468","0.000182","***","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1520",209,"XLY","VIAB","0.010831","0.009102","1.189985","0.234052","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
"1521",209,"XLY","CMCSA","0.011810","0.008407","1.404758","0.160093","","6/25/2014","134 S.Ct. 2498",2013,"13-461","ABC v. Aereo"
